18;;;
1880;Derek Mears;966|1238|1474;
173;Julie Walters;56|870|914|2536|3047|3534|3719|3827;
1107;Adam Goldberg;500|508|804|938|1326|2231|2463|3481|3542|4470|4828;4399
3761;Damon Santostefano;;2288
5758;Lindsay Kay Hayward;3684;
7717;Blaz Zavrsnik;;4722
6681;Kris Sommerville;4215;
1226;Frances Fisher;570|1231|1561|2538|2555|2760|3054|3942|4316|4577;
4365;Michael Chapman;4245;2729
4167;Brad William Henke;2573|4273|4312;
4409;Tung-Shing Yee;;2753
4012;Anna Harr;2461;
4929;Robert Ben Garant;;3151
3624;Mennan Yapo;;2187
5313;Robbie Kay;3404;
6929;Wray Crawford;4340;
1068;Mika Boorem;482|1579|1650;
7540;Odessa Rae;4642;
2035;Natalya Bondarchuk;1061;
5271;Masayuki Ochiai;;3369
7137;Kiowa Gordon;4448;
370;Hoyt Yeatman;;132
4116;Tim Williams;2530;
6913;Kate Maberly;4333;
2765;Steve Bannos;1545;
1538;Ritchie Coster;758;
5331;Edward Hall;;3412
7266;Jay Alaimo;;4513
7454;Vanilla Ice;4605;
8031;Richard Spore;4862;
7518;Justin Baldoni;4630;
7932;Franck Khalfoun;;4814
7733;Hoke Howell;4728;
4872;Darren Lynn Bousman;;3091|3097|3353|3697|4773
3097;Donald Faison;1792|1996|2628|2798|2821|3140|3756|3828|4075|4078;
6410;Leslie Jordan;4070;
620;Stephanie March;255;
2124;Nels Lennarson;1120;
304;Andre Braugher;105|192|222|854|1581|4212;
7371;Merry Clayton;4562;
4547;Yuki Matsuzaki;2863;
1376;Tom Hooper;;658|2607|3577
3790;Kevin Alejandro;2307|4339;
3385;Donovan Scott;1990;
245;Matt Reeves;;83|1882|2282|3393
2624;Kevin Peter Hall;1456;
3130;Philip Kaufman;;1813|2825
6006;Lou Perryman;3829;
811;Cole Hauser;347|515|546|618|1695|2056|2075|2261|2564|3542|3649;
8389;Julianne Gabert;5002;
43;Kevin Spacey;11|957|979|1011|1048|1095|1192|1234|1263|1406|1412|1416|1462|1486|2032|2042|2606|2900|2912|3592|3768|4025;2042|3788
767;Felicity Huffman;324|991|3808|4544;
2431;Zan Marolt;1321;
1853;Frank Marshall;;948|1208|1553|1580
1154;Rita Davies;525;
1503;Jaqueline Fleming;733;
7142;William Cottrell;;4449
4993;Naseeruddin Shah;3208|4490;
7059;Brian Stepanek;4407;
7006;Gordon Jump;4380;
6651;James Ponsoldt;;4197
2428;Sarah Roemer;1319|2166|2196|2590;
5458;Jonathan Brandis;3502;
807;Rupert Wyatt;;345|1940|4118
6014;Bhama;3834;
5081;Luke Perry;3254|4222|4630;
8304;Patrick Ryan Sims;;4968
5724;Eva Marcille;3664;
7668;Anna Mastro;;4705
4291;Joey Lawrence;2671;
6389;Danielle Kotch;4059;
6531;Christian Sesma;;4139
5172;Q'orianka Kilcher;3315|4153;
6185;Robert Lee King;;3941
2823;Stig Bergqvist;;1609
4717;Harmony Korine;2994;3738
2873;Larry David;1641|2695|2717|4200;
7261;Brittney Powell;4511;
3798;Ryan Donowho;2314|3224|4668;
5366;David Webb Peoples;;3432
5012;Claude Chabrol;;3220|3636
4916;Joseph Zito;;3137|4169
3416;André Wilms;2009;
5438;Don Kempf;;3486
5112;Kriv Stenders;;3275
3088;Francis Capra;1786|3623;
5240;Mervyn LeRoy;;3352
3084;Mary McCormack;1784|2503|3225|3942|4567;
659;Kelly Preston;273|813|930|993|1417|1907|1921|2173|2293|2608|3244;
5828;Frank Perry;;3725
5171;Gary McDonald;3314;
4893;Hayley Kiyoko;3115;
1899;Alice Krige;976|2110|3669|4013;
7225;Nigel Bruce;4497;
1762;Ron Maxwell;;883|1980
7841;Mark Torgl;4779;
8424;Lisa Arnold;5018;
1655;Kurtwood Smith;819|1803|2237|2539|2979|3173|3406;
2193;Barbra Streisand;;1163|1610|2933
7591;Norma Aleandro;4666;
7676;Daniel Myrick;;4707
5151;Katherine Kelly Lang;3303;
114;Ramon Rodriguez;36|292|601|649|4035;
8141;Leo Rossi;4903;
3257;Chris Nahon;;1916
6738;Travis Myers;4244;
1689;Beth Riesgraf;837;
4186;Michel Galabru;2586;
8164;Hanne Aagesen;4912;
1335;Gaia Weiss;629;
3668;Skyler Samuels;2217|3339;
5059;Michael Clancy;;3244
3208;Jamie Blackley;1876;
3936;Audrey Wells;;2410
2518;Patton Oswalt;1374|2215|2962;
3402;Robert Towne;;2002
1634;Eddie Peng;810;
6695;Nicole Smolen;4227;
3171;Keegan Connor Tracy;1845|3098;
5322;Evan McGuire;3408;
8347;Paul Daniel Ayotte;4985;
2175;Charlie Tahan;1152|2415;
3186;Bob Rafelson;;1859|2968
5680;Diane Ladd;3639;
8358;Amanda MacDonald;4989;
6086;Peter DeLuise;;3868
1271;Cameron Crowe;;594|788|896|930|949|1389|2639
1225;Judd Apatow;;569|1413|1430|1796|1834
5842;Peter Mark Richman;3736;
5822;Constance Shulman;3723;
7837;Mike Stanley;4777;
8140;William Joseph Elk III;4903;
2008;Chuck Bowman;;1044
4762;Akira Terao;3020;
7267;Seregon O'Dassey;4514;
217;Robin Atkin Downes;73|1196|2334;
127;John Lasseter;;41|353|583|1095|1588
7650;Robinne Lee;4698;
6647;Ana Gasteyer;4195;
6105;Claude-Oliver Rudolph;3878;
6170;Balinese Tari Legong Dancers;3931;
5604;Lisa Wilcox;3593;
4248;Allison Tolman;2633|3158|3704;
1206;Lena Olin;557|1354|1455|1888|2569|3078|3191;
3054;Lilli Lavine;1766;
4243;Lee Majors;2628|2798|3049|3213;
8401;Justin Rice;5005|5010;
2530;Fedor Bondarchuk;1382|1731;1382
5203;Mark Rydell;;3333
6040;Kevin Michael Richardson;3848;
700;Derek Jeter;294;
1642;Morgan Fairchild;813;
5275;Tom Gormican;;3371
982;George A. Romero;;430|2387|2469|3370|3886|3887|4001|4159|4951
2113;David Belle;1116|2735;
2295;Cal Brunker;;1235
5651;Rachel Alig;3626;
8366;Dave Carroll;;4992
150;Eddie Marsan;49|116|141|212|366|604|960|1468|2260|2523|2533|3060;
182;Dana Ivey;59|725|2248|2611;
415;Bruce Willis;151|269|299|332|347|365|442|446|491|546|551|555|562|591|609|618|667|686|691|733|753|785|860|1001|1115|1181|1375|1615|1691|1754|1812|2024|2320|2483|2547|2929|3006|3355|4466|4493;
7959;Lauren Lazin;;4826
6448;David Heyman;4090;
4581;Nikola Djuricko;2890;
5147;Dylan Kussman;3299;
524;Rachel Crow;209;
6369;Terry Walters;4042;
619;Steven Soderbergh;;254|400|411|742|937|1038|1054|1569|1668|2065|2095|3192|3470|4279|4484|4905
2816;Stephen Hillenburg;;1602
5873;Finlay Currie;3752;
3591;Jeff Tremaine;;2160|2621|3030|3699
2893;Maria Conchita Alonso;1656|3298|3833;
4873;Clare Kramer;3093;
110;Sean Hayes;35|273|431|1081|1307|1641;
5499;Valentin Golubenko;3532;
4801;Sheridan Smith;3051;
7897;David Warbeck;4802;
6511;Francesca Gregorini;;4130
7174;Boris Rodriguez;;4465
2098;Shea Whigham;1108|2005|3825|4143|4575;
6373;Joshua Marston;;4043
8244;Xinhua Jiang;4940;
4843;Ruairi Robinson;;3077
6492;Susan Hampshire;4119;
8230;Bill Allen;4935;
8375;Paul Eenhoorn;4995;
5941;Judith Anderson;3794|4061;
6699;Richard Brooker;4228;
7050;Ken Siu;4403;
1635;Pou-Soi Cheang;;810
6334;Mark Young;;4020
981;Adrienne Barbeau;430|3312|3370|3598;
7090;Adam Green;;4426
5738;John Hillerman;3673;
8475;Peter Marquardt;5035;
4747;Rachael Carpani;3014;
2169;Judith Chapman;1150;
5986;Mike Mayhall;;3816
360;Ayelet Zurer;129|367|545|2613|3249|3967;
426;Richard Burgi;157|1109|4551;
1818;Rebecca Dayan;921|4919;
5193;Steve Le Marquand;3326;
2477;Eduardo Verástegui;1351|3087|4035;
7762;Curt Doussett;4738;
8449;Patrick O'Donnell;5028;
7227;Luigi Pistilli;4498;
3351;Tara Fitzgerald;1966;
4948;Tamara Taylor;3174|3670;
5361;Jean-Claude Lecas;3430;
5536;Ahmad Massad;3550;
4634;Mike Judge;;2929|3161|3447|4214
3926;Paul Schneider;2400|2905|3343|4575|4997;
5064;Mishael Morgan;3246;
482;Paul Greengrass;;183|225|322|398|845|2416|4781
2138;Omar Epps;1131|1300|1335|2021|2659|2999|3006|3492|3591;
4708;Jon Poll;;2991
8105;Donald Austin;4890;
7400;Venida Evans;4582;
5079;John Light;3253;
7562;D. David Morin;4655|4731;
4441;Olivia Colman;2781;
7996;Pece Dingo;;4846
2678;Jean-Marc Vallée;;1488|2646|3714
959;Anna Kendrick;424|631|752|945|1370|1378|1612|1734|2262|2507|2638|3368|4308|4745|4979;
1031;Virginia Madsen;465|1112|1167|1246|1390|1554|2490|2864|3135|4116|4705|4828;
2492;Claudia Stedelin;1361;
1895;Jorge R. Gutiérrez;;971
2909;Katie Lowes;1668|4905;
1465;Chelsea Handler;708;
7390;Matt Stone;4574;
7041;Michel Bouquet;4398;
2622;Aaliyah;1455|1893;
236;Bill Murray;79|360|450|466|605|789|954|1009|1207|1295|1363|1389|1543|1568|1578|1657|1762|1805|1939|2048|2216|2270|2449|2547|2603|2639|2755|2843|3092|3139|3486|3497|3589|3888;
3343;Zena Grey;1962|3915;
4183;James Ivory;;2583|2666|2808|3387|3396|4057|4171
7641;Kara Hayward;4692;
1267;Clark Johnson;;592|776
3216;Michael Winterbottom;;1880|2706|2887|2901|3450|3480|3824
8255;Andrew Berends;;4946
3532;Aries Spears;2108;
5311;Kevin Rahm;3402;
732;Stephen Collins;307|1331|1599|3378;
3209;Igor Jijikine;1878;
5549;Lloyd Avery II;3556;
6495;Kostja Ullmann;4120;
997;David Ogden Stiers;443|2702|3052|3982;
6347;Alexandre Rodrigues;4029;
4162;Ruby Jerins;2569;
8484;Daphne Zuniga;5038;
990;Vanessa Redgrave;438|477|1568|1594|1639|1727|1814|2034|2583|3396|3641;
5220;Woo-Suk Kang;;3342
6956;Rachel Nash;4354;
5186;Emily Young;;3322
1835;Shirley Knight;932|1352;
4128;Peter Farrelly;;2540
7286;Marilyn Norry;4522;
2878;Bernardo Saracino;1644;
7107;James Mottern;;4435
7260;Brenton Spencer;;4510
6122;Marcus Lyle Brown;3892;
2418;Jean-Marie Poiré;;1313|2339|3522
7438;James Lorinz;4598;
4602;Stewart Hendler;;2903
6985;Tony Krantz;;4371
5648;Miriam Shor;3624;
6514;Marcio Garcia;;4131
7251;Rich Ceraulo;4507;
6437;Christopher Leitch;;4083
4322;Kevin Gage;2691|4110|4628;
6706;Jon Gunn;5042;4231|4710|5042
2301;Debra Winger;1239|1425;
5996;Fatih Akin;;3820
372;Lily James;133|336|3604|4141;
2407;William Malone;;1303|2364
7663;Madison Lintz;4703;
2846;Scott Adsit;1625|4506;
3712;Jan Hooks;2248;
4864;Dean Wright;;3087
2818;Tom Guiry;1603|4668;
4919;Patricia Rozema;;3142
7224;Spring Byington;4497|4508;
5481;Terence Hill;3521;
2809;Lucas Bryant;1590;
3739;Lorna Raver;2269;
5154;Robert Urich;3304;
2064;Jane Fonda;1083|2205|2245|3335|3641;
269;Rich Moore;;90
4419;Jean-Marc Barr;2761;
2915;Cheri Oteri;1671;
4920;Charlie Murphy;3144;
4122;Laurence Fox;2536;
4559;Jez Butterworth;;2874
7485;Kevin Hamedani;4618;4618
1326;Charlotte Rampling;627|1116|1817|1830|2542|2726|3274|3412|3430|3571|3610|3858;
97;Albert Finney;30|183|602|937|1498|3006|3493|4533;
7567;Michelle Tabora;4657;
2646;Richard Cetrone;1469;
3206;Embeth Davidtz;1874|2361|2897|3056|4834;
7935;Mark Zupan;4816;
1235;Mel Gibson;;573|1236|1866
7498;Anslem Richardson;4624;
7708;Michael Walker;;4718
3298;Essence Atkins;1936|3917|4180|4374|4392;
3971;William A. Fraker;;2438
1015;Liam Aiken;457|943|1520|2494|2655|2901;
7023;Brad J. Silverman;;4390
7067;Miguel Sandoval;4414;
4792;Steven Bauer;3044;
4639;Britney Spears;2935|4769;
6131;Sidney James;3899;
4150;Sheldon Lettich;;2557|3625
7190;Tyler Oliver;;4473
788;Michael Patrick King;;333
4683;Zhengyong Zhang;2974;
7198;Douglas Cheek;;4477
474;Alejandro G. Iñárritu;;179|1507|2204|2260|2414|4267
3225;Sharon Maguire;;1887
1027;Jodi Benson;464;
1054;Jose Pablo Cantillo;476|1041|1319|2166|2963|3511;
2566;Nicole Sullivan;1414;
6860;Chuck Zito;4306;
7580;Allison Dean;4662;
3146;Jodie Foster;;1825|2149|2255
5734;Kayla Raparelli;3667;
3381;Sam McMurray;1988|4477;
422;Kamil McFadden;156;
1977;Julie Benz;1023|1494|3071|3386|3590|4098;
2920;Josh Hopkins;1673|4037;
5720;Parminder Nagra;3662;
2997;Jaycee Chan;1723;
2661;Lucy Gordon;1477;
4469;Davis Guggenheim;;2804|3305|4548
8014;Parry Shen;4855;
3837;Peter Vaughan;2342|2666;
6219;Jean Harlow;3960;
7671;Eric Blore;4706;
4866;Eric Elmosnino;3088;
6909;Dave Payne;;4329
7047;Travis Zariwny;;4400
2904;Jurnee Smollett-Bell;1665|2351|2652|3138|3732;
945;Nikki Griffin;418;
6261;Ellen Ross;3978;
7929;America Olivo;4814;
4059;Chris Moss;2491;
7052;Leo Fitzpatrick;4405;
7713;Amy Holden Jones;;4721
3815;Angelo Pizzo;;2327
7969;Will Oldham;4832|4833;
517;Chris Columbus;;202|285|351|372|385|943|1273|1867|2153|2436|2601
1358;Kaitlyn Dever;645|1453;
2590;Gary David Goldberg;;1435
1675;Spencer Wilding;831|1146|1305|2099|2584|3431|4631;
2696;Rie Rasmussen;1503;
4716;Mia Wasikowska;2994|3453|3901;
6719;Rita Merson;;4236
3409;Werner Herzog;;2005|3186
6345;Clark Gregg;;4027
7865;Taylor Nichols;4788;
5466;Tony Maylam;;3506
2294;Jonathan Morgan Heit;1235;
5025;Mel Smith;;3225
187;Roland Emmerich;;60|92|142|219|253|522|1814|4303
111;Dan Scanlon;;35
3085;Ron Eldard;1784|2214|2538;
8322;Myles Berkowitz;;4975
3804;Marc Abraham;;2318
6454;Mel Stuart;;4093
6980;Sonam Kinga;4368;
8047;Flaco Navaja;4870;
1320;Lea Michele;624|3310;
351;Maurice LaMarche;125|924|2207;
3047;Alex Rocco;1760|2115|2258|2496|2883|3826;
614;Joe Don Baker;252|717|948|1237|1411;
6197;Enrique Villén;3949;
5621;Abby Mukiibi Nkaaga;3607;
5697;Debbie Harry;3651|3857;
1168;Michael Kelly;534|562|693|822|877|907|928|2267|2932|3977;
283;Djimon Hounsou;95|162|280|283|301|307|341|379|1127|1477|2105|2141|2343|2888|3334;
5254;Patrick Cronin;3360;
6298;Gloria Votsis;4002;
2974;Paul Gross;1709|3444;2317|3444
3255;John Eng;;1913
8008;James McCaffrey;4851;
8316;Stanley B. Herman;4973|5032;
3229;Charles Herman-Wurmfeld;;1889|4407|4648
8027;Matt Day;4861;
2995;Corey Yuen;;1721
2238;Bruce Campbell;1187;4429
256;Kathy Griffin;87;
34;Joss Whedon;;8|17|794|1334
8438;Daryl Wein;;5023
5217;Tom Elkins;;3341
2494;Jeb Stuart;;1361|3231
2610;Raul Julia;1447|1596;
4384;Sarunyu Wongkrachang;2740|3311;
4799;Hardy Krüger;3048;
8035;Finola Hughes;4864;
8352;Bruno Barreto;;4986
8207;Robin Lord Taylor;4926;
3698;Tom Bower;2239|4201;
7066;Philip Friedman;4413;
191;Robert Zemeckis;;61|91|153|356|375|396|836|860|1188|1201|1496|1576|2363
2328;Greg Mottola;2981;1254|2475|3258
8107;Tom Putnam;;4890
2766;Rupert Wainwright;;1547
5153;John Carradine;3304|4252|4272;
300;Omar Benson Miller;104|1177|1227|2580|4479;
3430;Herbert Ross;;2025|3345
3580;Dom DeLuise;2150|2852|3041|3356|3869|4573;
4789;Sid Caesar;3041|3267|3581|3869|4573;
5127;Jarrod Bunch;3285;
7236;Lemmy;4501;
4937;Joel Edgerton;;3158|3704
3203;Luke Bracey;1872|2230|2678;
6550;Heidi Ewing;;4149
2144;Céline Sallette;1133;
4178;Robin Weigert;2580;
4617;Bill Erwin;2913|3694;
5192;Harrison Gilbertson;3326;
6949;Remo;4351;4351
5987;Mikal Vega;3818;
1105;Larenz Tate;499|1388|3157|3390|3988;
8203;Iulia Ciochina;4925;
1937;Jay Mohr;997|2164|3561|4431;
460;Lee Ingleby;173;
5529;Arie Posin;;3547
7889;Bill Farmer;4800;
4006;Jonathan Teplitzky;;2458
7901;Ron Lynch;4803;
107;Brett Ratner;;34|59|314|355|407|512|590|732|830|1910
5043;Sandra Echeverría;3238;
5805;Paul Lukas;3711|4894;
6465;Grace Gummer;4100;
1144;Yarrow Cheney;;519
7231;Luis Miranda;4499;
4826;Scott Patterson;3071;
5433;Hervé Villechaize;3483;
8378;Kelen Coleman;4996;
5253;Howard Morris;3360;
3646;Dave Foley;2203|3185;
7649;Jennifer Wynne Farmer;;4697
5719;James Buckley;3661;
1931;Carmine Giovinazzo;993;
2305;Gena Rowlands;1242|1606|1623|3072|3456|4960;
7800;Jacques Brel;4760;
4005;Sam Reid;2458;
1020;Monica Potter;460|933|1751|2002|2647|2800|4485|4971;
7154;Camren Bicondova;4454;
7806;Chin-Chien Chang;4763;
2240;Jeffrey Weissman;1188|1201;
814;John Lee Hancock;;348|1403|1428|2084|2971
6780;Béatrice Bonifassi;4263;
1419;Taylor Hackford;;681|827|1212|1478|1501|2008
4425;Joe Flaherty;2765|3269;
8215;Markéta Irglová;4931;
2940;Ellory Elkayem;;1687
6502;Peter Onorati;4123;
5464;Michael J. Pollard;3506;
2419;Troy Garity;1314;
3771;Susie Essman;2296;
5792;John Saxon;3703;
243;Robert Stromberg;;82
1202;Steve Byers;554;
7447;Alexia Rasmussen;4602;
3082;Philippe Labro;1782;
2887;Mark Rendall;1652|5003;
7710;Ringo Starr;4719|5001;
1581;Paul Adelstein;779|4309;
6996;Armin Rohde;4375;
6085;Braeden Lemasters;3868;
5450;Sharron Miller;;3495
2117;John de Lancie;1118|2249|3395|3418;
3890;Alan Yuen;;2374
5659;Patrick Stettner;;3629|3913
6785;Albert Delpy;4266;
2623;Michael Rymer;;1455|3492
1403;Gerald McRaney;673|1815|1872;
4226;Kyung-gu Sol;2612|3342;
8384;Shiree Nelson;4999;
7624;Renee Faia;4683;
7823;Vincent De Paul;4772;
6350;Rus Blackwell;4031;
3721;Mark Feuerstein;2257|3395;
4038;Cory Edwards;;2479
5060;Teryl Rothery;3245;
7313;Levan Gabriadze;;4534
4191;Gaspar Noé;;2588|3683
4669;Joanna 'JoJo' Levesque;2956;
7946;Tom E. Nicholson;4820;
5368;Helena Mattsson;3433;
294;David Fincher;;101|364|434|683|715|866|975|1043|1197|1600
3853;Gnana Rajasekaran;;2349
519;Robert Schwentke;;203|256|264|733|852|1330
1429;Stuart Beattie;;688
5210;Stian Smestad;3336;
3009;Olivier Dahan;;1730
653;Cyril Raffaelli;269|2735;
3210;Agnia Ditkovskite;1878;
3386;Ted Wass;1990;
1904;Jon Hurwitz;;978|2931
267;Sarah Silverman;90|1350|2082|2167|2251|2978|4503;
371;Edgar Ramírez;133|183|318|1024|1214|1677|2020|2351|2466;
5494;Eleanor Bron;3529;
1575;Donald Petrie;;775|938|1076|1251|1783|1857|2516|3603
6711;Tay Garnett;;4233
260;Thomas Robinson;88;
3182;Michael Cristofer;;1855
6380;Donna Reed;4049|4388;
6703;Melanie Kinnaman;4229;
7334;Harrison Page;4546;
7715;Spela Colja;4722;
6030;Paul Glover;3840;
2567;Sherri Shepherd;1414;
3211;Oleg Stepchenko;;1878
4760;Tatsuo Matsumura;3020;
8158;Ali Daniels;4910;
1953;Valeria Golino;1006|1868|2945|3894;
2862;Geraldine McEwan;1635;
919;Scott Thompson;404;
6617;Amy Badberg;4179;
5427;Sakina Jaffrey;3474;
7212;1431;4484;
7772;Minoru Chiaki;4747;
8;Christoph Waltz;2|63|137|259|296|588|1234|1345|1999|3163;
5286;Heather Langenkamp;3377|3703;
2949;Eddie Cibrian;1695|1992|2495|2778|2965|3754|4494;
7123;Monica Barladeanu;4442;
5947;Meghan Ory;3796;
1974;Costa-Gavras;;1019|2813
2987;Steve Boyum;;1718|2043
476;Ben Schwartz;180|4332;
5910;Bess Armstrong;3774;
5915;Dan Rush;;3777
164;Lester Speight;53;
1214;Henry Selick;;560|744
6372;Yenny Paola Vega;4043;
3036;Neil Brown Jr.;1748|2141;
580;James Mangold;;234|239|1049|1052|1735|1763|2034|2636
3002;Laurent Tirard;;1724|2125
7968;Lucy;4832|4833;
8115;Cecil Kellaway;4893;
6578;Hoyt Axton;4162;
3795;Darren Shahlavi;2313|3464;
5979;Tomiwa Edun;3812;
743;Pitof;;313
265;Don Hall;;89
958;Tarsem Singh;;423|554|1421|1864
1026;Albert Hughes;;463|1096|1449|3988
8061;Lorne Cardinal;4875;
6344;Eldar Rapaport;;4026
3919;Ken Davitian;2394;
890;Lex Shrapnel;388;
3617;Phil Collins;2185;
1699;Chris Mulkey;845|1060|1564|2772|4028|4058;
5768;Ron Silver;3688;
4777;Jack McGee;3029|4974;
7451;Ian Bohen;4603;
8252;Sai Varadan;;4943
3149;Eion Bailey;1828|4669;
7669;Ginger Rogers;4706|4786;
339;Cedric the Entertainer;121|148|524|779|1526|1798|2297|2922|2977|4051;
7734;Tiffany Bolling;4728;
7937;Andy Cohn;4816;
4667;Peter Hermann;2953|4334;
1869;Fann Wong;961;
6548;Greg Crowe;4149;
248;Bipasha Basu;84|1508|3695;
4632;Mike McCoy;;2927
2552;Lily Cole;1401|1708|3035;
1707;James Karen;851|2534;
3251;Kevin Breznahan;1911;
4373;Rudolf Klein-Rogge;2734;
3744;Sam Lerner;2273;
6654;Tal Bachman;4199;
5278;Natalie Stephany Aguilar;3373;
5571;Sara-Marie Maltha;3571;
2255;Beau Mirchoff;1199;
2378;Mira Sorvino;1286|1685|2103|3658|4589;
3903;Darci Kistler;2382;
5990;Stanton Barrett;;3818
3687;Brett Cullen;2230|2848|3002;
8423;Suzi Lorraine;5017;
8103;James O'Brien;;4889
2589;Victor Webster;1435;
4202;David Alpay;2595;
552;Bob Gunton;221|666|780|1117|1462|1597|1937|2708|3564;
6505;Will Canon;;4126
8069;Charles Irving Beale;4877;
3453;Derek Graf;2048;
5737;Tony Danza;3672;
1149;Mary McDonnell;522|1744|2356|3854;
4242;Tessa Thompson;2627;
281;Jonathan Mostow;;94|491|702|1383
3253;Cathy Malkasian;;1912
4568;Yves Jacques;2879;
466;Louis Leterrier;;176|213|534|1149|1559|2140|2650
1651;Soleil Moon Frye;816;
2160;Cliff Edwards;1143;
6111;Susan Clark;3885;
7535;Anamaria Marinca;4640;
684;Estella Warren;287|577|743|3908|3911;
2243;Jerry Ferrara;1194|3411;
2338;Emma Bell;1261|3305;
3614;Aaron Seltzer;;2182
2414;Tim Guinee;1311|3512|3645|4444;
3860;Alan David;2354;
4164;Alexandra Holden;2570|4220;
1275;Bridgit Mendler;597;
5851;Randy Wayne;3742|4592|4613|4731;
7349;Alex Lawther;4552;
1248;Peter Boyle;580|1268|2083|3045|3892|4158|4535;
3678;Jasper Levine;2226;
3731;Zak Orth;2264;
5179;Ole Christian Madsen;;3318
587;Ian McDiarmid;240|1536|2447;
1722;Kate Luyben;861;
2903;Liz Friedlander;;1663
4815;Wayne Pygram;3065;
6522;Sarah Rafferty;4136;
2922;Brett Leonard;;1675|3118
197;Shane Rangi;64|110;
3477;Ian Hart;2069;
905;Paul Sanchez;396|3533;
8139;Sophie Rois;4902;
3598;Mike White;2167|4857;
44;Marlon Brando;11|632|840|1276|1571|1946|3466|4358|4638;
3551;John Curran;;2124|2354
4635;Sid Haig;2930|3489|3494|4437|4886;
3230;Gedde Watanabe;1890|3057|3763;
3294;Bob Spiers;;1934
7824;Warren Sheppard;;4772
4437;Jason Hawes;2775;
7068;Alex Cox;;4414
6341;Murray Bartlett;4026;
3037;R. Marcos Taylor;1748;
5131;Tucker Albrizzi;3287;
200;Heath Ledger;66|253|487|1179|1493|1974|2319|2819|2845|3892;
3301;Linda Kozlowski;1938|2766|3323;
5892;Shirley Jones;3764|4076;
435;Elodie Yung;163|168;
2668;Richard Brancatisano;1481;
6668;Sebastian Blomberg;4206;
5505;David Lam;;3536
1451;Daniel Lee;;700|2346
6831;Kelly Reichardt;;4290|4832|4833
3213;Jason Ritter;1879|2701|3125|3569|4236|4611|4913;
1693;Margot Kidder;840|898|1336|2518|2645|4182;
7582;Victor Rasuk;4663;
3114;Richard Eyre;;1800|3675
2790;Don Scardino;;1566
3078;James Gray;;1780|2331|2582|2986
4461;Osric Chau;2801;
6427;Breckin Meyer;4079;
7486;Maureen McCormick;4619;
6650;Dayo Okeniyi;4197;
120;B.J. Novak;39|1428|1955;
430;Chad Lindberg;158|1461|4382;
2562;Robert Wise;;1409|3359|3563
3003;Kathy Baker;1726;
606;Dave Green;;248|2861
924;Sarah Parish;408;
1241;Martin Landau;576|646|1160|1288|1333|1667|1957|2038|2266|2449|2575|2948|3793|4665;
2089;Garth Jennings;;1101
5660;William Holden;3630|3969|4066;
244;Kodi Smit-McPhee;83|752|2282|4073;
6445;Seema Biswas;4088;
4212;Dustin Milligan;2599|3081|3257;
3127;Christopher Webster;1810;
7664;Karolina Wydra;4703;
4734;Alan Rudolph;;3006
5086;Enrique Murciano;3259;
7289;Iko Uwais;4523;
337;Bernie Mac;121|226|400|1307|1396|1414|1431|1666|1681|2402|2964|3728|4051|4212;
687;S. Epatha Merkerson;288|2704|2713|4923;
4099;Clyde Kusatsu;2522|3441;
431;Edward Zwick;;158|307|609|1069|1611|1688|1713|2418
2231;Asger Leth;;1182
8297;Dan Reed;;4966
3180;Gregory Itzin;1855;
2425;Jasmine Trinca;1317;
7524;Blair Erickson;;4633
7840;Luke Dye;;4777
7723;Shriman Umeshanad Brahmachari;4724;
5994;Jirí Menzel;;3819
865;Larry King;375|1065|4678;
8197;Joie Lee;4923;
5297;Omar Metwally;3387;
8005;Herb Freed;;4849
1333;Roxanne McKee;629;
3488;Roger Lloyd Pack;2076;
39;Henry Cavill;10|15|548|554|610|1230|2320;
6304;Cassandra Scerbo;4005;
3561;Alessandra Mastronardi;2131;
6207;Karim Aïnouz;;3953
5416;Ernie Barbarash;;3464|3872
5115;Yash Chopra;;3276|3510
2728;Eva Marie Saint;1520|2658;
8121;Blake Lindsley;4896;
3300;Jere Burns;1938|4016;
5396;Nathin Butler;3454;
5896;Woody Strode;3766|4041|4451|4728;
4857;Hannah Britland;3084;
6861;Danny Provenzano;;4306
2070;Traci Lords;1089|1675|2868;
5977;Barrett Esposito;;3809
1742;Paul King;;870
6585;Thorbjørn Christoffersen;;4164
6663;Gavin Newsom;4204;
5755;Jean-Pierre Darroussin;3682;
3779;Dave Borthwick;;2301
5845;Rachel Korine;3738;
22;Andrew Stanton;;5|58|338
2355;Anne Archer;1272|1308|2763|4863;
5820;Tony Bonner;3722;
1813;Gerry Becker;919;
8409;Bobby Kendall;5009;
5905;Olivier Rabourdin;3772;
3752;Nick Gomez;2281;2566
3041;Enrique Iglesias;1753;
7709;Paul McCartney;4719;
3046;Kenneth Mitchell;1758;
5550;Na'Blonka Durden;3556;
3318;Sylvain White;;1949|2773
3414;Gil Birmingham;2008;
7569;Natalie Bible';;4658
1850;Deborah Kara Unger;947|975|976|1348|1689|2252|3098;
492;Rick Gonzalez;189|1090|1694|2155;
5033;Jorge Luis Moreno;3232;
4458;James Isaac;;2797
762;Francesca Capaldi;323;
2698;Isabelle Carré;1505;
8169;David Lee Smith;4914;
2817;Spencer Treat Clark;1603|2129|3905;
5746;Luke Kirby;3678;
5645;Mark Tarlov;;3622
1605;Mia Kirshner;796|1019|2637|3783|4411;
